Id,Predicted
15682,0.9320161758279749
11301,0.973598416112677
6045,0.12281603847025516
10657,0.055180262124588375
12398,0.10200319524790562
4692,0.9077596351430408
11428,0.16291676412818076
2389,0.1698909261313784
9683,0.9697538711403945
8796,0.9626182760846825
6902,0.9763506832614464
6295,0.25576233324107694
15149,0.9598788398391205
16022,0.02406263228282717
14400,0.9293107467706657
443,0.053555332067748485
17809,0.8257098907280648
8531,0.22153376524216714
10251,0.9805812876836061
6886,0.04810406454155816
8052,0.04239819389210481
10747,0.9269399527814147
4499,0.9547227857504883
12538,0.1104968336476834
16625,0.058393209437125
4765,0.9670750797152404
2792,0.05848718420078284
1317,0.14313348441818208
4043,0.04972572803882703
9831,0.9290036975604814
13758,0.3034662566364185
15400,0.17464500165696867
11631,0.1563262744777704
9654,0.9456203715513524
850,0.17608565719459654
11108,0.15248141998166811
11662,0.17427784022901766
12709,0.04138856283747239
15503,0.10280843015046559
14607,0.0854593368000891
4958,0.8692208978847528
1177,0.09368981188392102
4833,0.9254210314021662
4584,0.06828855589754247
35,0.9677234634359657
3035,0.12936500671884418
13616,0.07323855513534468
7085,0.17430126514379576
16981,0.21773480275612775
7293,0.0954399863941882
8628,0.12948728348199748
11990,0.11573694474442542
9209,0.9661392755072645
3245,0.9310477455801863
5572,0.08118408530660945
13762,0.08418632149957751
12322,0.9586706560200541
4108,0.9274326980616091
14105,0.06030906008977181
1709,0.9841227302911045
12426,0.02466298182524396
7577,0.04031655946452205
6122,0.9041888926522794
17521,0.6824597289979196
13472,0.9755054313130078
9059,0.03239286796142166
1830,0.9582421105723901
682,0.946359942187394
3601,0.14251417362320523
11655,0.035978506306684664
14041,0.94389459404084
5324,0.11655884040965744
2155,0.03849127649339709
13203,0.11257636053773566
3274,0.038357835200855436
7713,0.9283062576526973
1828,0.04875900231976096
908,0.15123381345602085
7418,0.6480213381058854
17800,0.6104579917247707
1832,0.9368720313010193
14826,0.8848120831238266
16241,0.10514008466188632
12326,0.976190859567698
6204,0.9620152033853915
3897,0.9510864539595715
29,0.043723336560754694
8119,0.040639481474503004
17451,0.21937512064285877
666,0.0304040525317249
9064,0.9571894009636067
15052,0.9552717773974941
16824,0.9658769506289576
13818,0.13450791755424088
16050,0.9666687291388434
8701,0.18732057422930865
12781,0.9541584561942036
2041,0.1576991992873485
14147,0.9661999074248909
12785,0.05389579425075882
4644,0.16328376836040764
2433,0.9383323076270291
1087,0.20963373789817305
10813,0.12479011902845874
9931,0.9418919228618821
6125,0.0618534426863851
10196,0.1133600035942644
14738,0.02912244593302136
1731,0.9524844943490592
3327,0.15752749892355644
10580,0.058013855993514316
1602,0.14627777075221884
1704,0.04602438811381446
6452,0.1045448796380196
9652,0.9389110933122502
8353,0.9353832845569108
6981,0.17822828950678926
5825,0.16541142011493912
5097,0.0739721594692823
4450,0.05572724597969363
5892,0.9595335523433408
14870,0.04177604382796313
9503,0.9182120261720733
635,0.14249023740600705
1583,0.9687843259454919
377,0.20770170591622975
11460,0.07761110117361626
6499,0.09515297315187397
4620,0.12924420932367983
3846,0.9867878912101673
10602,0.07890252758312612
17531,0.3657113473914731
14039,0.09824467640863893
13650,0.07729481776944454
10045,0.05334498029372644
17186,0.8798150735619366
3747,0.087081649075497
16168,0.12077381228040053
7434,0.05971686613641604
75,0.9337144710604529
17342,0.9175396736949208
1810,0.21878735204624397
14866,0.9574222434913455
3110,0.03435782818462458
7592,0.12257553579205054
6261,0.058973589778301964
13608,0.028201626831053237
10463,0.1079776209753166
9505,0.98675693367095
8996,0.9895078594633028
8272,0.029827561626885945
14956,0.05992576178486478
9615,0.12677155131776785
10754,0.05029790292731894
10915,0.11413039908227297
974,0.1445041301491609
14435,0.03366145301505141
10230,0.9305222075633001
9968,0.9268991504947482
9866,0.09202090121768969
6995,0.023826371480263016
8381,0.11481528605195415
9476,0.039445018697945124
10128,0.03297692145944489
16327,0.16643140880281618
614,0.9581226627113713
11962,0.168444610454395
2276,0.0362735304502867
4889,0.05789013801587057
8866,0.9734576627564725
11324,0.9585585568017979
10092,0.030197887349580566
903,0.9672979785163324
2614,0.9653337291727595
4297,0.9651509906178404
457,0.9397553734227813
1129,0.9060443366583093
11983,0.056156450320517276
16186,0.04481916236243561
9186,0.0381776102031995
8902,0.0827936071465021
7787,0.08974448531099892
1098,0.9329710164088313
9862,0.9303767529081186
4612,0.04978770621795421
11782,0.23784072589328129
7687,0.022941437404146715
7746,0.9113431051737928
5660,0.7735645427622734
6560,0.6519441079006736
4953,0.9446477767577991
10120,0.04932230255987216
13918,0.1871136259752889
9297,0.05492871184550817
11526,0.02792479575559548
11688,0.9618325985891685
604,0.04291686882272511
13907,0.11832274014576304
15392,0.9469405560940284
13811,0.8662732643162957
13171,0.9662508922052676
1215,0.04587217094021004
15111,0.9679942330559789
9701,0.05276591589696334
10854,0.922714115122371
135,0.9342896834591744
10733,0.19498450311566798
6809,0.9335812631807586
15813,0.8815610863800826
2396,0.1630672861096723
12299,0.12068115241526244
17309,0.04733439463951171
6590,0.20786685647775172
1998,0.02793066767192823
2367,0.16622990073881133
14736,0.943396146777463
640,0.9589494821610871
2605,0.9749142451596011
6102,0.1362421168514956
2706,0.05972100589955044
15045,0.23420255364352882
8596,0.936540635079171
4682,0.9655898225369975
1110,0.9559009422953375
11419,0.07042259312187861
12520,0.08378082353961358
14138,0.03944603982251154
10994,0.04168570173245693
3922,0.16351096550224525
4322,0.04794087888426269
978,0.07943777933630729
9864,0.8779717115077824
1917,0.1388075792285205
9556,0.939052047630441
688,0.08493514407751289
1774,0.05008357574348489
820,0.03593115803513964
12474,0.03237509043157126
9634,0.13465412921337216
17709,0.27377292667093445
14063,0.9331971624646672
187,0.9311050466477142
17150,0.05632569346747727
9172,0.1530228440564997
11411,0.09599806503710029
11717,0.9412191566509226
53,0.9711563303910405
6020,0.062425207230666344
11235,0.11085017290005982
3731,0.977209574308231
9890,0.9342340186062746
12684,0.21291015843621186
10146,0.1927739895647307
14615,0.059699076961669595
12689,0.938344631239824
14574,0.9102867582711368
16442,0.052451598482705176
2288,0.941634381029338
11775,0.04835899264271268
1487,0.12139254981809593
1579,0.09059185959558708
5608,0.06191304454848446
4555,0.13497546904323995
12747,0.0684178424642431
3370,0.11482168245034442
1593,0.052017742600181126
10346,0.19146168238616587
14988,0.04576250065695018
6412,0.2614389942098338
7118,0.061795070766864114
1166,0.22271463251912896
5612,0.060647298788970475
10711,0.1459253260555211
10107,0.9708039936459749
11787,0.033252745221023
8343,0.04004899124334308
12936,0.03509392383635109
13085,0.17144964701148688
14478,0.060046931168221046
8491,0.8864615129872749
7043,0.06435162425531735
11864,0.09238794875496081
14986,0.9458430922186702
9649,0.0652340953171788
14272,0.05094817176483138
1150,0.1336164639836276
1969,0.9166246541406116
15119,0.9369571514331319
6816,0.05538185503690477
13438,0.16645318716646434
6661,0.03510417056411251
4956,0.9335981768472249
6329,0.14433423479139343
14405,0.03370811409689028
4650,0.04657669931381409
13132,0.03281048651248618
16636,0.9581207303746699
4443,0.9768088938038569
2496,0.1822602325760834
3989,0.1044942515029735
12996,0.9386267785909261
12636,0.036510123498727835
17812,0.2494583809519862
11661,0.056533174530438796
11126,0.022645008665206186
16359,0.10719737483579185
16157,0.027708329258908156
7254,0.0651969334354502
5586,0.06806922582577486
16967,0.054440804228984965
12515,0.0693791152572075
4766,0.9587519922511134
16011,0.06065131515706532
2962,0.12237455191588847
13497,0.937532245576622
6065,0.0808492588945939
8817,0.9296311677214983
7985,0.07961761368045323
5014,0.9401186613029974
15355,0.9533455678437656
7146,0.027602874574804044
4074,0.02452751209122518
12762,0.9519549721041474
9520,0.966980397368527
16854,0.908310862302381
5379,0.11167937110528854
9911,0.057946752714740125
14990,0.16561113298724814
15183,0.899754532829801
10234,0.042720177913233674
13740,0.043309080532323754
6257,0.1494807919753316
5268,0.9347334395709691
10963,0.10630291755635222
11270,0.9150295887193757
16182,0.9410509565868058
5305,0.8347181593278289
15358,0.8739145568947974
15383,0.3175374942183969
11934,0.9634168099607229
11149,0.9133967115837492
9679,0.18972251963523615
6365,0.0751483106603381
9351,0.04453492946475421
12107,0.16508314017484876
5720,0.049130527791768276
8210,0.9755879133173689
12807,0.935386104018144
15077,0.5809957893972209
9335,0.03066907764871493
7876,0.05964803285282928
10345,0.029055288256310482
3390,0.08447158589899753
12190,0.021111190865465933
12497,0.09343188668374092
1842,0.04936756840176592
3801,0.03943054721888596
15528,0.06153393744383403
10398,0.9605206141518384
13397,0.12465229031805014
7970,0.10153306224326245
12064,0.04215816302898568
12870,0.13489844172414733
1894,0.06809475288161873
10971,0.034641882884150745
8355,0.8980727792835668
10044,0.09817495190947383
4125,0.14509205984391196
1672,0.14920751969363813
9384,0.057200027680608084
2908,0.9645604681289319
8557,0.9196876305773151
4493,0.9601419539264905
17530,0.37040946558835525
10336,0.9834768624111245
3856,0.9426614131465383
10466,0.933474848585092
10132,0.052520104350128015
2645,0.9430552720157139
4100,0.9414208053021781
1026,0.9433826764591493
4767,0.08626603302392795
16598,0.9384495964005106
575,0.9148150623196413
846,0.5522603180595526
17489,0.26772637138811334
4888,0.9591057581623704
6979,0.03291476177446731
1012,0.0893300062870168
16503,0.04905233931601388
17379,0.10194151810168027
9482,0.0431084038184384
4951,0.030871670886088866
2843,0.9035576706887205
511,0.0773975289882425
14672,0.07907383593075616
3704,0.20002025795812825
10621,0.17731758392806143
17263,0.12699216777271355
8378,0.03324649122243852
6377,0.1866677627479494
12759,0.9578742050248904
12475,0.07898477438297682
7020,0.9827681312775144
15144,0.9397116408875597
12746,0.12389929269294918
11354,0.048325451386781515
17570,0.3183530229022194
8748,0.14322050647486825
6663,0.16534109245460263
2224,0.052280875182148905
13422,0.9404693448408915
9106,0.9486197479850546
9784,0.9566363211110959
700,0.19383038871205108
7789,0.040995281532951566
15448,0.33261020028320254
16441,0.11769350381726379
12162,0.985837030246877
10031,0.10042802220008468
7819,0.038022504618078615
9619,0.9371780279553853
16486,0.04348948298222655
17316,0.07690546685628412
13162,0.9491974300697287
5464,0.06609607914892665
7758,0.9433115301621023
10710,0.09217601281642251
4574,0.9428113504412202
5785,0.13612495502059557
7886,0.9410645616446773
10256,0.02420887349313564
85,0.9025452206617118
3314,0.037954278272975824
7509,0.10380698382142958
12132,0.14064830029022807
2536,0.15768322590324807
11549,0.9385168508708827
11159,0.9006756450500835
1196,0.10031795531631185
4324,0.034509454035421674
3224,0.9902001299170322
1148,0.10643253009562627
12533,0.07632683848171574
14647,0.021259590786355684
17049,0.02814985229591197
6948,0.03181989568782544
2971,0.055181989635744236
5075,0.05915048786339959
13399,0.020947852098151132
12496,0.9619387316028457
1268,0.921032168086737
9944,0.9460968050372268
16490,0.11680942223985724
15762,0.22499937041865364
3391,0.14966409898062072
8763,0.9837443113880613
1186,0.059184525333647924
11700,0.9490985476940915
10790,0.06855721696768438
13476,0.07130189331425245
1339,0.02895965227537849
2514,0.018988095217920286
6476,0.06862767918536954
924,0.056533854632347294
11877,0.053130143846969645
13895,0.0638043841423735
5990,0.11806074693774586
1338,0.1047572007760922
9375,0.9370802134662887
5776,0.07940502806224083
13677,0.9573013115657584
10938,0.05178641412901876
7648,0.050143967639250706
10082,0.14463080790144928
4470,0.06242217259527969
1563,0.18140782264999358
8051,0.02510488727193195
9414,0.030841499242428867
5520,0.1412043888798102
276,0.03560169484108494
12308,0.11961579562835295
6764,0.16382281589297998
17857,0.24732357202126523
12615,0.9702795522409314
12666,0.8676506095874877
12454,0.047461688281157
14932,0.902244799656813
11271,0.17970626772729523
3968,0.05007022605923504
8181,0.07794293797929915
3850,0.04167046051697842
609,0.952678433802529
10662,0.897887986555995
15083,0.9688429196450243
16815,0.05161181338196085
16910,0.11317196415717841
5081,0.10286539786243065
2794,0.8719733157177497
12598,0.9201765341420215
10383,0.06558414881193703
8191,0.9744508207458531
11605,0.9705748160509211
4535,0.10292188309364635
2574,0.9867169173183284
8897,0.9292538769458751
10061,0.04969064809492613
10479,0.941274554132984
17289,0.06160790381799243
16617,0.0665443257050396
2360,0.025319269922063247
12021,0.13242414541128794
5418,0.04907451476760229
13035,0.7111598766289173
3256,0.9806740172318441
10923,0.03996724543274679
6659,0.92745566377146
17565,0.6111720934862473
3183,0.9213507625901205
11468,0.05204083758303876
11969,0.06568822173876027
7454,0.10070460751097314
1954,0.966517810553155
17251,0.08672305105766845
12682,0.14143225180330132
1230,0.09026150043120838
7780,0.08932051228280116
7195,0.10004207042066655
15752,0.14766383465727922
1231,0.05099884016648659
8976,0.9259216398500691
14903,0.05377813758194723
4115,0.9482167757310763
10011,0.04273858723588683
10273,0.9418023219588648
897,0.17304621732349104
16728,0.8546862274428143
6112,0.9735514870949921
6498,0.09515297315187397
4314,0.049521371220950634
1875,0.9712721903713791
2779,0.028525608733017963
2293,0.9285455705878777
11718,0.8969585997307322
15108,0.9773764396253731
1289,0.1458870155318353
2602,0.1953132967207239
5334,0.111690558915627
10055,0.20930227325993744
3988,0.05594508557838854
5350,0.9273551567801337
9260,0.9557532080371389
7697,0.9722465531711915
7800,0.16865961925571174
4540,0.9490900460552503
10074,0.931020607664932
11000,0.9812999511458721
3403,0.042616394352209645
4923,0.9720060692088458
4433,0.9674215991874106
13937,0.049748073952990204
2358,0.029179721622163354
735,0.9538903538675011
6604,0.15564301795353788
15091,0.1852479517748769
11092,0.9061167500992
7690,0.05151686433634542
16811,0.11507807920020519
16693,0.08742662170163173
5730,0.9705077916900492
15593,0.0450085114525204
11834,0.04554591979442795
1977,0.9464018147935425
5815,0.9710767526919964
4755,0.04781245155950238
11633,0.8731209165843075
17539,0.31423824308260706
14100,0.06319017731588375
10350,0.9628645868501665
10890,0.10931155321172627
5361,0.9392325727674044
97,0.21603180967402452
4876,0.9581309543788201
14173,0.9315280518567955
2538,0.9536975107515603
1525,0.14010676957431875
10946,0.035106492771940195
16528,0.17866179045550434
1565,0.06827174877602722
14604,0.03825527380544049
3293,0.037694697823024634
16203,0.09256870407043499
6203,0.9620152033853915
5120,0.6119538550699795
10812,0.09152185395972255
17136,0.985510276663062
16751,0.01883153553044075
4143,0.04804761402057514
16874,0.8832533103839311
2904,0.9878996103932678
14832,0.11104835662196529
7748,0.882229889988906
16275,0.10986275308606681
7281,0.058590179428610466
9428,0.13054143656583855
11102,0.8862321211911853
9393,0.8743077889156551
1421,0.20084966625740905
840,0.14713065802074893
5893,0.1796699214813846
536,0.05509600713665631
12247,0.0920850056214246
613,0.08393549561439313
14855,0.04003874908704292
7239,0.922160196775316
15281,0.9539209646691625
9111,0.04109244513283513
2707,0.10419914563957168
3706,0.22512728213410402
5600,0.05159176122241979
834,0.9320906776581512
4461,0.24848809432099533
6959,0.931286512466199
14301,0.03982212779407468
3821,0.04151084777995755
13766,0.13011610532466147
111,0.2316096980646096
6601,0.9403224565721822
15234,0.9665231254377382
15645,0.8770745395010983
3910,0.13185976372483305
14432,0.049027260879034584
3162,0.0404600023523475
10039,0.9629893007903295
17542,0.26133572496341867
6602,0.12474506396880601
5393,0.18619871295998597
12740,0.2245380778615089
10214,0.18499222427388404
3587,0.9177833751089681
9753,0.30297960213302166
6986,0.08718971716768262
16258,0.0834306128631788
5450,0.19115925387187518
10403,0.9777412738293113
12667,0.0632679466828638
2255,0.12405719594659277
16237,0.9352359488212073
4975,0.9245252105285795
5233,0.8889865630470541
11246,0.9853980157095348
7506,0.9596491873510398
2411,0.9783658402822213
4299,0.12475571136495073
7822,0.9731771417038694
1109,0.0546821522707079
17690,0.7486360735259252
9038,0.9677460895085847
4271,0.18089641266823273
8942,0.06594745118660181
11222,0.02886869916800252
454,0.9366599170356013
17045,0.9059657734569343
17512,0.2918473101226697
13096,0.05451655705602885
12024,0.0549185307309304
12567,0.8965614081498839
12998,0.17189827994292828
16927,0.8772870857254996
13084,0.9122187597407752
12699,0.960474017693809
3455,0.9752665915442685
8548,0.044111718310849465
4688,0.13908940413851742
7996,0.11992140695857521
8521,0.04492890520695536
15774,0.09241911223963686
3905,0.02377810312178719
2279,0.04205321094449916
9950,0.02639747866597136
6351,0.1182166369671481
16456,0.030111394835949615
15640,0.08766406264121333
11675,0.31770128075401005
5431,0.051415348319122374
9573,0.12752019698800635
17109,0.0466750811062592
309,0.13417728435640744
10805,0.9498516572477332
6672,0.9500460328492512
583,0.9280530537220826
940,0.06375897219311012
5829,0.06543695085871977
5386,0.062114906138300556
10596,0.0698293922572007
9322,0.09706734761750017
12278,0.9416630803134901
9381,0.12051773503827337
7341,0.9620044331947675
8855,0.12201597493830142
2188,0.05998228114975606
11049,0.12903650055313004
9792,0.08332412824425592
13586,0.9005297795347561
12036,0.04626164752582959
9914,0.9606334115941016
6216,0.0991428853774807
11449,0.9775451953979387
17179,0.06165249125090062
8449,0.8174733521345009
4506,0.9299519191615601
2786,0.9592538999106189
9729,0.9750924284880881
13258,0.9810113565280826
10200,0.05502575285580109
5410,0.9354096137054195
21,0.554547648109352
10485,0.06836879158891022
1261,0.8699913509769915
5442,0.9296266791207635
10866,0.13255556475318336
341,0.17218608592524662
6463,0.9640047273935844
1157,0.9321001168157784
15893,0.9092776505102936
4751,0.12754076434024555
2572,0.0995013081209156
12074,0.07005243717622657
8001,0.907618758237661
2625,0.9510904756424643
10173,0.10781569170916676
15943,0.17914436045549345
16051,0.959180593078116
14106,0.9137512842301305
865,0.04080926759364407
9979,0.02105165681047548
11755,0.973802341631014
8279,0.9784229694395953
17870,0.27495317799914826
10231,0.04193569213193046
16680,0.9136091078344651
4481,0.023633164794931424
16489,0.030465149031933123
2757,0.940151487315013
13204,0.05727822093133676
8267,0.9028444073946474
15761,0.1733075892453871
8955,0.9216092738139922
7759,0.11888207318134036
5584,0.05499991713528061
17814,0.5965708887361411
5984,0.9792873133407098
12938,0.960651248166206
2210,0.23125391404352547
14229,0.978669072089098
6213,0.9678860096641932
11123,0.11827165531457227
2034,0.04178927892709479
14960,0.9498261457411352
14210,0.034951603518394596
2758,0.04245961274053453
8716,0.6912671962524015
283,0.5003617037829298
6931,0.038240588036758616
15769,0.9600362644525884
7292,0.054168187458448515
16538,0.14204902724426402
5059,0.04313638181171428
16851,0.12241987616120312
455,0.0572196463075939
4969,0.11635029602810626
7505,0.12838748285886337
418,0.7926873765083909
12661,0.09732231766458044
12113,0.04760379471204829
1550,0.19284668151862888
13416,0.961637381474715
10384,0.9473916563652985
11145,0.1590124648071846
17613,0.5893654277054263
1544,0.1486661600067002
6838,0.017965174417998126
2629,0.8853336661304837
10352,0.022117454978993808
6741,0.7585912785964045
16436,0.9438243116281629
11871,0.06596205542778308
4345,0.05008741787838819
10815,0.9443848646349767
14523,0.025215446313722967
4220,0.1357499255987067
12009,0.9327274075595805
16773,0.021990407148043116
10884,0.9621296345408189
14499,0.9191240344158892
17625,0.21691639011235064
7521,0.0780080099066094
8516,0.06102118442151801
13051,0.10278196207727174
15759,0.975371438094525
13856,0.19000897886671217
9410,0.926834904846151
16676,0.1302237854854308
3734,0.9667157864538191
15894,0.06673989384825306
7491,0.9688930948264307
2361,0.13131334101661515
2638,0.05236037859624849
6161,0.9610628338199856
1498,0.9226477064460696
6839,0.055198388467756904
17642,0.2651667858462463
12640,0.9186814471081802
2864,0.1868543975977708
16744,0.02608561134574339
10176,0.0356134418010579
6251,0.17506681465627097
11682,0.0183609552329941
1334,0.9191072400848602
2464,0.13512222454914435
2653,0.023739270734238125
1573,0.9566860991417407
15573,0.03642881119842712
17079,0.09420964866759748
16864,0.5918476141002765
1970,0.9476164016375676
7700,0.04566835818097172
13520,0.041950104472236655
10981,0.09587373128045858
4023,0.059100100784312985
13529,0.9519842283403138
6093,0.0424653069928567
3557,0.03821211884403463
2340,0.05283257139066913
17469,0.5042027807826535
12944,0.043316158882030824
3236,0.15666585074008238
9590,0.04595060155144937
17347,0.8815892669563938
10020,0.8639077475686957
6944,0.03572554100143134
3839,0.7796723973393372
13864,0.04355858761436701
5352,0.950744301788562
4251,0.0558385499331135
8709,0.024361316301462682
11256,0.9683998841808475
17604,0.33347539624429234
14758,0.9144824652559637
6676,0.11633525943829023
3929,0.2091922029013243
9836,0.142773669746352
12967,0.04596906455862344
16384,0.9639832005109289
6108,0.9224986872650006
9635,0.04366527509657018
13046,0.023191640484507895
13382,0.10788232455248793
7606,0.9643954009582891
8774,0.14979785145990895
4223,0.05903057162213277
11486,0.15627632567016872
12122,0.9637246867511831
13444,0.034830912766663606
4389,0.10831753780506119
11832,0.9079783025059301
13674,0.11127998787094065
17105,0.03273478220829585
6208,0.12263283670356384
4789,0.924514805132098
16620,0.6205187774404682
4438,0.9341081842296298
5036,0.9301358661815381
8386,0.7416682723295044
10249,0.9424007194480656
7120,0.9181780967617992
6001,0.10621342276570363
1412,0.927723008504696
3160,0.9537220117883575
8768,0.057829598870667076
1680,0.04000813280530301
6885,0.046153060882111616
2991,0.04310186123904594
14931,0.9315004071424611
4955,0.020108121988744787
7616,0.15665461193967545
11845,0.14072758262323612
16948,0.046748138375520276
1355,0.924322323408458
15074,0.175382591693217
2187,0.14651928599838016
14646,0.9697498453914649
13220,0.9840860584044333
201,0.058193035164449076
1071,0.04734985351079766
14778,0.05354935189011368
11169,0.9490012761597806
13054,0.924078734240204
5940,0.0681330507663461
9675,0.9692327289652718
9479,0.9433600191934814
14938,0.19826393841384443
3119,0.033982532284349644
6701,0.8363476814006054
11929,0.9689677231015005
5476,0.9596941793395973
402,0.15933793659750897
1413,0.9881608480200323
13990,0.1834410656708872
5953,0.03406309289315971
8320,0.9359879690752126
17831,0.35857501311381346
5975,0.19654554270365251
13632,0.03244920891777542
4961,0.11365041773009942
4613,0.954632677329973
14334,0.05635473549959179
13358,0.5286138441965782
15154,0.9790695381665109
5397,0.9700610122504862
17226,0.06679362948842173
16307,0.11268701664426707
6458,0.9737155093447153
13678,0.10973330636449356
3604,0.06340244808054277
14851,0.9438858107649969
6084,0.9348504345420448
383,0.6534890422171816
4831,0.133371710687853
4892,0.1395286101958283
6431,0.13932195543785678
15868,0.07593357970462751
6034,0.9489751882967615
14626,0.12277079075369055
1499,0.9254661466845149
3187,0.9465771843869256
874,0.2064660386744783
10744,0.9816628880596562
15053,0.8976122691648436
11442,0.01974752327884477
15451,0.032683099657341105
17510,0.250109107372087
14845,0.9438962505946306
3895,0.9433008614876862
4154,0.05380579136326574
16115,0.1377715092772973
4649,0.9672995230168776
13509,0.9512225698505737
6196,0.9398409755729515
7583,0.9666142047663207
456,0.8787129351620929
7425,0.9679952178029536
3340,0.910305931409971
2616,0.06176170378558235
7661,0.15311325525501437
4762,0.9346330424788277
5740,0.04172773964733681
2356,0.11181926382037018
14413,0.9151059384889337
12620,0.1317130427190972
185,0.12649385397818647
5751,0.9171944311636014
4794,0.9278151207197927
8113,0.9522342188108058
4519,0.03951544614490734
12449,0.12444457221871791
6649,0.043647073581565825
15585,0.13949955961609248
11574,0.8365486182504931
5909,0.09730807408061713
14530,0.03591036903804684
6450,0.05162406002002304
9978,0.23811637581128414
11331,0.9851027527051591
6861,0.9368967925728717
9202,0.9668288529642072
8458,0.9209581595767812
1,0.9168066452208854
10012,0.14113372546505815
15980,0.0345099590111571
3621,0.08561192557063321
11110,0.024678803227994137
7249,0.9345813588955256
12797,0.14008187138791142
11017,0.9065027266281601
3607,0.14472387157304561
1665,0.9583449810908216
524,0.2103296246792311
8644,0.17061147827556963
10,0.94394751960392
12658,0.9206251400536881
7279,0.9559155475330315
13747,0.07371731264120898
16220,0.899787436492661
7097,0.042736619177047845
7915,0.06627454355855229
5475,0.16369475558947627
4103,0.1632919108762275
9270,0.9643327566898319
5478,0.03694859031535225
5357,0.02975220018982748
1642,0.12581245022776955
4598,0.04589444851957183
4827,0.9689129048156777
13375,0.040969310003981144
3149,0.2843023336506364
17327,0.12033859930964401
13563,0.05277500615952824
15131,0.16412273980984507
16339,0.04162277993750314
12058,0.0444406876269447
9483,0.0431084038184384
2550,0.9461628648962968
2894,0.9698716653736676
13545,0.9331667597726714
8442,0.9478684013502897
11085,0.042449763653173385
8706,0.12199262030295997
11231,0.9659047586632364
14543,0.27767032105938233
17388,0.27755615475045725
1233,0.028963790658982944
10511,0.9609586642826445
14489,0.04093017744724041
5126,0.026582455841053607
9019,0.9611974421579336
15057,0.9587604292326734
11491,0.9243645510250947
6827,0.07917487729465608
10161,0.022708508069032463
7959,0.031071961081993654
12630,0.025446420337975992
16810,0.07703616399188334
192,0.9243909274764921
17069,0.1619473972913715
3880,0.5482873598503304
